t,q1,q2,q3,q4,q1_dot,q2_dot,q3_dot,q4_dot,c1,c2,c3,c4,q_r1,q_r2,q_r3,q_r4,q_r1_dot,q_r2_dot,q_r3_dot,q_r4_dot
0.005,0.739321,-0.097022,0.795347,-0.046107,0.000000,0.000050,0.000000,0.000000,-20.300000,-35.600000,24.900000,49.900000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.030,0.739321,-0.097022,0.795347,-0.046107,0.000000,0.000030,0.000000,0.000000,-21.900000,-35.200000,25.500000,49.800000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.055,0.739321,-0.097022,0.795347,-0.046107,0.000000,0.000050,0.000000,0.000000,-22.800000,-31.300000,26.400000,50.300000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.080,0.739321,-0.097022,0.795347,-0.046107,0.000000,-0.000010,0.000000,0.000000,-22.200000,-34.200000,25.900000,50.500000,0.000000,0.000000,0.000000,0.000000,0.125000,0.000750,0.125000,0.000750
0.105,0.739321,-0.097022,0.795347,-0.046107,0.000000,-0.000080,0.000000,0.000000,-21.600000,-23.700000,26.100000,50.100000,0.000000,0.000000,0.000000,0.000000,-0.097024,0.002250,-0.125000,0.002244
0.130,0.739321,-0.097022,0.795347,-0.046107,0.000000,-0.000070,0.000000,0.000000,-22.100000,-25.800000,25.200000,50.200000,0.000000,0.000000,0.000000,0.000000,-0.203048,0.003000,-0.250000,0.002994
0.155,0.739321,-0.097022,0.795347,-0.046107,0.000000,-0.000030,0.000000,0.000000,-23.400000,-28.400000,24.300000,49.800000,0.000000,0.000000,0.000000,0.000000,-0.306896,0.003750,-0.375000,0.003739
0.180,0.739321,-0.097022,0.795347,-0.046107,0.000000,-0.000030,0.000000,0.000000,-23.600000,-18.100000,23.600000,49.900000,0.000000,0.000000,0.000000,0.000000,-0.408827,0.004500,-0.500000,0.004489
0.205,0.739321,-0.097022,0.795347,-0.046107,0.000000,0.000040,0.000000,0.000000,-23.800000,-19.000000,23.500000,50.200000,0.000000,0.000000,0.000000,0.000000,-0.506493,0.005250,-0.622017,0.005240
0.230,0.739321,-0.097022,0.795347,-0.046107,0.000000,-0.000020,0.000000,0.000000,-22.800000,-15.100000,23.200000,50.800000,0.000000,0.000000,0.000000,0.000000,-0.597819,0.006000,-0.730883,0.005989
0.255,0.739321,-0.097022,0.795347,-0.046107,0.000000,0.000000,0.000000,0.000000,-22.000000,-10.500000,22.700000,52.100000,0.000000,0.000000,0.000000,0.000000,-0.684944,0.006750,-0.835347,0.006734
0.280,0.739321,-0.097022,0.795347,-0.046107,0.000000,0.000070,0.000000,0.000000,-22.500000,-20.100000,24.600000,52.100000,0.000000,0.000000,0.000000,0.000000,-0.762039,0.007500,-0.931533,0.007478
0.305,0.739321,-0.097022,0.795347,-0.046107,0.000000,0.000050,0.000000,0.000000,-23.400000,-12.900000,24.700000,52.200000,0.000000,0.000000,0.000000,0.000000,-0.834536,0.008250,-1.021406,0.008229
0.330,0.739321,-0.097022,0.795347,-0.046107,0.000000,-0.000040,0.000000,0.000000,-23.800000,-17.400000,25.600000,51.700000,0.000000,0.000000,0.000000,0.000000,-0.897284,0.009000,-1.107053,0.008981
0.355,0.739321,-0.097022,0.795347,-0.046107,0.000000,0.000060,0.000000,0.000000,-22.100000,-21.900000,26.100000,49.400000,0.000000,0.000000,0.000000,0.000000,-0.951875,0.009749,-1.190022,0.009711
0.380,0.739321,-0.097022,0.795347,-0.046107,0.000000,-0.000090,0.000000,0.000000,-22.100000,-22.600000,25.300000,49.500000,0.000000,0.000000,0.000000,0.000000,-0.999235,0.010497,-1.265562,0.010471
0.405,0.739321,-0.097022,0.795347,-0.046107,0.000000,-0.000050,0.000000,0.000000,-21.700000,-23.800000,25.200000,49.400000,0.000000,0.000000,0.000000,0.000000,-1.034574,0.011244,-1.341058,0.011167
0.430,0.739321,-0.097022,0.795347,-0.046107,0.000000,0.000200,0.000000,0.000000,-20.700000,-23.700000,24.300000,49.500000,0.000000,0.000000,0.000000,0.000000,-1.056933,0.011761,-1.405225,0.011750
0.455,0.739321,-0.097022,0.795347,-0.046107,0.000000,0.000040,0.000000,0.000000,-21.800000,-30.600000,23.900000,50.700000,0.000000,0.000000,0.000000,0.000000,-1.012933,0.011763,-1.475294,0.011759
0.480,0.739321,-0.097022,0.795347,-0.046107,0.000000,0.000000,0.000000,0.000000,-22.900000,-23.900000,23.700000,51.400000,0.000000,0.000000,0.000000,0.000000,-0.947220,0.011755,-1.540343,0.011825
0.505,0.739321,-0.097022,0.795347,-0.046107,0.000000,0.000180,0.000000,0.000000,-23.500000,-24.500000,24.400000,50.600000,0.000000,0.000000,0.000000,0.000000,-0.879864,0.011760,-1.598935,0.011767
0.530,0.739321,-0.097022,0.795347,-0.046107,0.000000,-0.000090,0.000000,0.000000,-24.300000,-27.600000,25.000000,50.000000,0.000000,0.000000,0.000000,0.000000,-0.817889,0.011765,-1.558426,0.011753
0.555,0.739321,-0.097022,0.795347,-0.046107,0.000000,-0.000120,0.000000,0.000000,-23.800000,-24.400000,25.400000,49.300000,0.000000,0.000000,0.000000,0.000000,-0.777651,0.011750,-1.461451,0.011780
0.580,0.739321,-0.097022,0.795347,-0.046107,0.000000,-0.000080,0.000000,0.000000,-22.800000,-19.300000,26.400000,49.300000,0.000000,0.000000,0.000000,0.000000,-0.743388,0.011750,-1.353866,0.011778
0.605,0.739321,-0.097022,0.795347,-0.046107,0.000000,-0.000120,0.000000,0.000000,-21.800000,-16.000000,26.100000,50.600000,0.000000,0.000000,0.000000,0.000000,-0.736828,0.011751,-1.202864,0.011769
0.630,0.739321,-0.097022,0.795347,-0.046107,0.000000,0.000010,0.000000,0.000000,-20.400000,-21.800000,25.500000,51.800000,0.000000,0.000000,0.000000,0.000000,-0.741613,0.011760,-1.059233,0.011758
0.655,0.739321,-0.097022,0.795347,-0.046107,0.000000,0.000000,0.000000,0.000000,-20.900000,-16.000000,23.900000,51.800000,0.000000,0.000000,0.000000,0.000000,-0.766685,0.011743,-0.951934,0.011783
0.680,0.739321,-0.097022,0.795347,-0.046107,0.000000,-0.000090,0.000000,0.000000,-22.100000,-25.000000,23.800000,50.600000,0.000000,0.000000,0.000000,0.000000,-0.800068,0.011760,-0.879681,0.011760
0.705,0.739321,-0.097022,0.795347,-0.046107,0.000000,0.000030,0.000000,0.000000,-22.500000,-32.300000,23.200000,50.600000,0.000000,0.000000,0.000000,0.000000,-0.851315,0.011726,-0.837252,0.011805
0.730,0.739321,-0.097022,0.795347,-0.046107,0.000000,-0.000030,0.000000,0.000000,-24.100000,-23.100000,23.900000,49.000000,0.000000,0.000000,0.000000,0.000000,-0.905304,0.011743,-0.804581,0.011779
0.755,0.739321,-0.097022,0.795347,-0.046107,0.000000,0.000140,0.000000,0.000000,-23.600000,-26.200000,24.400000,49.000000,0.000000,0.000000,0.000000,0.000000,-0.966146,0.011725,-0.753013,0.011799
0.780,0.739321,-0.097022,0.795347,-0.046107,0.000000,-0.000010,0.000000,0.000000,-23.500000,-20.200000,23.800000,48.900000,0.000000,0.000000,0.000000,0.000000,-1.027894,0.011742,-0.693711,0.011785
0.805,0.739321,-0.097022,0.795347,-0.046107,0.000000,-0.000040,0.000000,0.000000,-22.600000,-23.400000,23.700000,49.000000,0.000000,0.000000,0.000000,0.000000,-1.089737,0.011737,-0.634266,0.011794
0.830,0.739321,-0.097022,0.795347,-0.046107,0.000000,0.000060,0.000000,0.000000,-23.000000,-15.300000,23.600000,49.000000,0.000000,0.000000,0.000000,0.000000,-1.150286,0.011710,-0.573947,0.011760
0.855,0.739321,-0.097022,0.795347,-0.046107,0.000000,-0.000160,0.000000,0.000000,-22.800000,-12.400000,23.400000,48.800000,0.000000,0.000000,0.000000,0.000000,-1.150286,0.011710,-0.573947,0.011760
0.880,0.739321,-0.097022,0.795347,-0.046107,0.000000,0.000140,0.000000,0.000000,-23.700000,-14.700000,23.800000,49.800000,0.000000,0.000000,0.000000,0.000000,-1.150286,0.011710,-0.573947,0.011760
0.905,0.739321,-0.097022,0.795347,-0.046107,0.000000,0.000050,0.000000,0.000000,-23.500000,-8.400000,22.800000,49.300000,0.000000,0.000000,0.000000,0.000000,-1.150286,0.011710,-0.573947,0.011760
0.930,0.739321,-0.097022,0.795347,-0.046107,0.000000,-0.000110,0.000000,0.000000,-22.400000,-10.800000,22.900000,49.200000,0.000000,0.000000,0.000000,0.000000,-1.150286,0.011710,-0.573947,0.011760
0.955,0.739321,-0.097022,0.795347,-0.046107,0.000000,-0.000090,0.000000,0.000000,-21.300000,-11.800000,23.900000,49.200000,0.000000,0.000000,0.000000,0.000000,-1.150286,0.011710,-0.573947,0.011760
0.980,0.739321,-0.097022,0.795347,-0.046107,0.000000,-0.000010,0.000000,0.000000,-20.400000,-14.100000,23.100000,47.900000,0.000000,0.000000,0.000000,0.000000,-1.150286,0.011710,-0.573947,0.011760
1.005,0.739321,-0.097022,0.795347,-0.046107,0.000000,-0.000080,0.000000,0.000000,-21.000000,-15.700000,24.500000,48.000000,0.000000,0.000000,0.000000,0.000000,-1.150286,0.011710,-0.573947,0.011760
1.030,0.739321,-0.097022,0.795347,-0.046107,0.000000,-0.000130,0.000000,0.000000,-22.700000,-19.100000,23.700000,49.300000,0.000000,0.000000,0.000000,0.000000,-1.150286,0.011710,-0.573947,0.011760
1.055,0.739321,-0.097022,0.795347,-0.046107,0.000000,0.000110,0.000000,0.000000,-22.300000,-22.000000,23.900000,49.900000,0.000000,0.000000,0.000000,0.000000,-1.150286,0.011710,-0.573947,0.011760
1.080,0.739321,-0.097022,0.795347,-0.046107,0.000000,0.000020,0.000000,0.000000,-22.400000,-23.900000,24.600000,49.900000,0.000000,0.000000,0.000000,0.000000,-1.150286,0.011710,-0.573947,0.011760
1.105,0.739321,-0.097022,0.795347,-0.046107,0.000000,0.000100,0.000000,0.000000,-22.200000,-29.100000,24.600000,47.500000,0.000000,0.000000,0.000000,0.000000,-1.150286,0.011710,-0.573947,0.011760
1.130,0.739321,-0.097022,0.795347,-0.046107,0.000000,0.000000,0.000000,0.000000,-21.800000,-32.000000,24.800000,45.600000,0.000000,0.000000,0.000000,0.000000,-1.150286,0.011710,-0.573947,0.011760
1.155,0.739321,-0.097022,0.795347,-0.046107,0.000000,0.000020,0.000000,0.000000,-23.100000,-20.100000,24.800000,46.000000,0.000000,0.000000,0.000000,0.000000,-1.150286,0.011710,-0.573947,0.011760
1.180,0.739321,-0.097022,0.795347,-0.046107,0.000000,0.000060,0.000000,0.000000,-24.800000,-23.800000,24.400000,46.000000,0.000000,0.000000,0.000000,0.000000,-1.203276,0.011770,-0.514154,0.011762
1.205,0.739321,-0.097022,0.795347,-0.046107,0.000000,0.000000,0.000000,0.000000,-23.800000,-18.800000,23.900000,47.600000,0.000000,0.000000,0.000000,0.000000,-1.262295,0.011864,-0.461179,0.011809
1.230,0.739321,-0.097022,0.795347,-0.046107,0.000000,0.000240,0.000000,0.000000,-24.200000,-19.600000,23.800000,48.500000,0.000000,0.000000,0.000000,0.000000,-1.316870,0.011777,-0.412128,0.011743
1.255,0.739321,-0.097022,0.795347,-0.046107,0.000000,-0.000010,0.000000,0.000000,-23.800000,-21.300000,24.500000,48.200000,0.000000,0.000000,0.000000,0.000000,-1.373165,0.011781,-0.362332,0.011736
1.280,0.739321,-0.097022,0.795347,-0.046107,0.000000,0.000070,0.000000,0.000000,-21.400000,-25.100000,24.500000,48.600000,0.000000,0.000000,0.000000,0.000000,-1.432443,0.011780,-0.316105,0.011749
1.305,0.739321,-0.097022,0.795347,-0.046107,0.000000,-0.000060,0.000000,0.000000,-21.100000,-25.900000,24.800000,48.500000,0.000000,0.000000,0.000000,0.000000,-1.489353,0.011808,-0.271050,0.011719
